date,nse,prediction,dji,ftse,nikkei,SandP,ssec
20110131,-1.081247789,1,-1.385589945,-1.161751113,-1.354775733,-1.785252651,-0.044424666
20110201,0.570297317,0,0.577057003,0.135610589,0.426159712,0.766255799,0.156841017
20110202,0.966366389,0,1.246479536,0.959465871,0.914696287,1.669359864,0
20110203,-0.02853461,1,0.015029451,0.305438001,-0.312513473,-0.272251783,0
20110204,-0.123942643,0,0.168494361,-0.10618228,0.910996235,0.235419962,0
20110207,0.637538804,0,0.247802821,-0.051995667,0.927396964,0.288426216,0
20110208,0.673647146,0,0.57458341,0.549982532,0.500283513,0.624017182,0
20110209,-0.367055369,0,0.588083264,0.778088447,0.477052963,0.418475175,-0.723805745
20110210,-0.142760609,0,0.055090143,-0.378746729,-0.405264255,-0.278576531,-0.159294937
20110211,-0.11768533,1,-0.086598902,-0.314456036,0,0.074949276,-0.108020363
20110214,0.569679849,1,0.35954442,1.041597227,0.792030634,0.55073714,0.043969573
20110215,0.215359238,1,-0.041303941,-0.221161757,0.123718992,0.238492416,0.044598455
20110216,-0.244480934,1,-0.338687113,-0.243233418,0.113434488,-0.323491066,-0.191608202
20110217,0.36485032,1,0.503247595,0.607919319,0.690397091,0.625743476,0.183278988
20110218,0.20012801,0,0.243890915,-0.015110951,-0.069110538,0.307569158,-0.093411839
20110221,-0.043048572,1,0,-0.1315055,-0.203079835,0,-0.456996676
20110222,-0.257311637,0,0.593517788,-0.922448442,-1.031641057,0.192472259,0.309388118
20110223,-0.306260513,0,-1.440209503,0.229984957,-0.711505139,-2.052856553,-0.368624185
20110224,-0.525991522,0,-0.876210675,-0.773405699,-0.433868776,-0.611196053,-0.043384644
20110225,1.108746461,0,-0.307954293,0.944309927,0.220711281,-0.099437661,-0.063431011
20110228,0.501550848,1,0.513321457,0.992898253,-0.211078532,1.055051623,0.055756289
20110301,0.914076782,1,0.790487067,-0.131458372,0.490869249,0.556108584,0.042406559
20110303,-0.794053202,1,0.072816933,0.566002448,0.356350517,0.161520065,0.16894908
20110304,0.903146563,0,1.586173576,0.951332269,1.368697928,1.721900203,-0.027147501
20110307,-0.879259761,0,-0.720499899,-0.519952837,-0.623644561,-0.737803798,0.353975396
20110308,0.053998151,1,-0.656124882,-0.033803005,0.076730462,-0.834123211,0.017225523
20110309,0.391247645,0,1.028530179,-0.420577919,0.779463712,0.892273359,0.086801781
20110310,-0.269390707,0,-0.01056165,-0.644265203,-0.428444402,-0.136170286,-0.212713501
20110311,-0.696163366,0,-1.870775479,-0.65619742,-1.300894079,-1.887095243,-0.4979171
20110314,-0.164357399,1,0.498890145,0.44581926,-2.050428706,0.708051371,-0.334514204
20110315,-2.015728103,1,-0.42542782,-0.654705589,-1.858845793,-0.604932516,-0.3282604
20110316,0.4825998,1,-1.148489957,0.405126668,1.883172247,-1.120034853,-0.06919799
20110317,-1.011585604,0,-2.04227359,-2.125423966,-1.983458072,-1.949494886,-0.813731569
20110318,0.526929397,0,1.38883894,1.04706467,1.353171254,1.339822889,0.811370153
20110321,0.652250777,0,0.712803513,0.243564808,0,0.431020171,0.241773444
20110322,0.486509157,1,1.50112111,0.02748725,2.132129199,1.498584641,0.293903282
20110323,-0.045254301,1,-0.148717193,-0.350855957,-0.186717651,-0.355056685,-0.004315549
20110324,0.393230236,1,0.56070992,1.100334915,0.320650839,0.291397926,0.046568007
20110325,1.199659568,1,0.69948621,1.543123543,1.382939406,0.934074837,0.062304721
20110328,-0.159172304,1,0.411076169,-0.29636889,0.059037398,0.316113716,0.253272773
20110329,-0.013187393,1,-0.185833583,0.016769713,-1.370789144,-0.274783671,-0.138736134
20110330,0.339065782,1,0.665114682,0.351355009,0.321698175,0.706004504,-0.088707058
20110331,0.266083816,1,0.583113633,-0.365153013,0.581846283,0.668470669,-0.037821604
20110401,0.021427041,0,-0.250027158,-0.255966677,0.022354093,-0.182950174,0.149238635
20110404,0.273770393,1,0.462585283,1.361397828,0.674885438,0.496298788,0
20110405,0.260643654,0,0.188341826,0.299716619,0.137568369,0.03452098,0
20110406,-0.034686678,0,-0.049434395,-0.228208876,0.546620298,-0.018005507,-0.107770685
20110407,-0.054313235,0,0.265046587,0.187900096,0.712412742,0.218367738,0.061438646
20110408,0.017839849,0,-0.138892068,-0.594542717,-0.049627785,-0.15200061,-0.084477823
20110411,-0.627353646,0,-0.237241172,0.196065454,-0.376325385,-0.400444388,0.26035846
20110413,-0.652470747,1,-0.949270838,-1.012862003,-0.405638015,-0.777669941,-0.481199698
20110415,-0.215681299,0,0.115395414,-0.508816709,-0.079762367,0.008367708,-0.206729988
20110418,-0.003433742,0,0.46136749,0.30462712,0.019711423,0.392541302,-0.327644262
20110419,-0.228657206,1,-1.136300201,-2.046156157,-1.130103076,-1.10178516,-0.605830003
20110420,0.789095501,1,0.53403008,-0.103845502,1.014293602,0.573117054,0.231209976
20110421,0.533182948,1,1.522734547,1.149853875,0.827008473,1.351494726,0.489947761
20110425,-0.426529815,1,0.421166912,0,0.244679986,0.527678228,-0.248664391
20110426,0.040003405,0,-0.208782747,-0.588050678,-0.460405886,-0.159266999,-0.269884838
20110427,0.269238634,0,0.925411471,1.053262516,0.76202743,0.897958435,0.249948778
20110428,0.2991138,0,0.758928393,0.035608309,0.593494207,0.624984714,0.428626099
20110429,-0.050989983,0,0.570087765,0,0,0.355542384,-0.014342114
20110502,0.302635012,0,0.370048769,0,1.163984138,0.23006623,0
20110503,-0.203462368,0,-0.02482089,-0.261263926,0,-0.175271084,0
20110504,0.04402318,0,0.001166673,-0.197214064,0,-0.337930393,-0.52326171
20110505,-0.100232069,0,-0.655316229,-1.073400562,0,-0.685530881,-0.392496752
20110506,0.326016282,1,-1.095683441,-1.379689478,-1.52985552,-0.90698353,-1.031893022
20110509,0.427816156,0,0.433642508,0.987952622,0.227906185,0.381991992,0.151860829
20110510,0.080164292,0,0.363481321,-0.055667676,0.100972681,0.454416372,0.157357076
20110511,0.107376494,1,0.596630438,1.152714989,0.954506529,0.807403656,-0.009721258
20110512,-0.489663166,0,-1.021366767,-0.921811791,-0.948371264,-1.111149579,-0.63965182
20110513,0.113011857,1,0.521690357,0.328411105,0.358146096,0.489543709,0.078339029
20110516,-0.055006989,0,-0.788993004,-0.707595382,-0.80465854,-0.806732941,-0.231765278
20110517,-0.052736861,0,-0.376157672,0.364101521,-0.468700563,-0.620439154,-0.09195551
20110518,0.170069591,0,-0.548199004,-0.561578528,0.374833059,-0.036856116,-0.211999031
20110519,0.50824632,0,0.64585194,0.282555699,0.509623545,0.880380004,0.230299144
20110520,0.415430814,1,0.359394699,-0.06392832,-0.082635324,0.217794096,-0.04416532
20110523,-0.540432163,0,-0.740007138,-0.340269401,-0.616417533,-0.768826748,-0.18097496
20110524,-0.0269189,1,-1.045235386,-0.586171065,-0.577021241,-1.192558504,-0.306714654
20110525,-0.10658313,0,-0.202320365,0.258586757,0.161016064,-0.082738031,-0.09019872
20110526,0.444947139,1,0.31118118,1.028156409,0.812599895,0.318316916,0.49797104
20110527,0.024942955,1,0.065347576,-0.12414449,-0.500830366,0.395311527,0.104507023
20110530,0.322309673,0,0,0,-0.337747933,0,-0.201550582
20110531,0.345325318,1,0.312997355,0.22901794,-0.04597719,0.408092031,0.044266007
20110601,0.016186614,1,1.030495799,0.13691531,0.147717497,1.059272425,-0.23382922
20110602,-1.110515021,1,-2.224781712,-1.014959762,-1.635667102,-2.278464401,-1.029901996
20110603,0.276559136,0,-0.33840006,-0.423648004,-0.046574321,-0.122483583,-0.125978968
20110606,-0.225676349,1,-0.794298439,-0.161821127,-0.261686626,-0.973380929,0
20110607,-0.413951428,1,-0.504472879,0.486049222,-0.09743398,-1.076020615,-0.258430985
20110608,-0.376159751,0,-0.158399118,0.10839322,-0.151754247,-0.095640775,-0.08228171
20110609,-0.059708514,0,-0.181173764,-0.74175965,-0.399493729,-0.418687429,-0.245393311
20110610,-0.05433749,0,0.625946492,0.887885888,0.73611858,0.737748958,-0.266894831
20110613,-0.290750665,1,-1.422344644,-1.328886609,-1.148572791,-1.397984484,-0.646545842
20110614,0.051068797,1,0.008865277,0.066902385,-0.014501339,0.06687564,-0.15390455
20110615,-0.109990001,0,1.030209419,-0.047710088,0.437273964,1.261177953,-0.452851857
20110616,-0.51124369,0,-1.480947216,-0.778388278,-0.999448805,-1.743184567,-0.731817913
20110617,0.291842313,0,0.540039879,-0.038414313,0.340442948,0.175433526,-0.107643223
20110620,0.108079905,0,0.358155332,0.821042975,0.340482085,0.304501669,-0.264268319
20110621,0.4355351,0,0.633265978,0.490504095,0.706725585,0.539519072,0.258236926
